codigo_produto;produto;secao;custo_atual;preco_atual;ncm
00008190;COLAR EM MADEIRA 15131 MART;DIVERSOS;38.17;84.00;44201900
00008238;COBRE LEITO KING 03 PÇS JUNO/FIORI LUXUS BUDDEMEYER;COBRE LEITO;612.15;1347.00;94044000
00008525;JOGO DE CAMA 04 PÇS KING IN PERCALLE ROZAC;JOGO DE CAMA;84.69;198.00;63022200
00000448;COBRE LEITO QUEEN 03 PCS 300 FIOS BY THE BED/PINHEIRO;COBRE LEITO;260.00;690.00;63014000
00008120;COBRE LEITO PALAZZI CASAL 3 PÇS TRUSSARDI;COBRE LEITO;554.68;1163.00;94049000
00007783;PRATO SOBREMESA CERAMICA HEART LYOR;DIVERSOS;6.27;15.00;69120000
00008917;TAPETE TRIUM OU;DIVERSOS;16.19;39.00;0039249000
00008864;DISPENSER PREMIUM TRIUM 500 ML OU;DIVERSOS;16.91;39.00;0039249000
00002906;CUECA ADULTO BOXER/CALCINHA ADULTO TRADICIONAL FEMININA SONH;CONFECCOES;25.90;48.00;61071200
00008530;REDE LANCA 410X1.60M CASA LEOPOLDO;DIVERSOS;404.00;889.00;56089000
00009195;POINSETIA VELUDO BORDA LANTEJOULA 25 CM NATALE;DIVERSOS;8.48;18.00;67021000
00009194;HASTE NATALINA COM BERRY 28 CM NATALE;DIVERSOS;7.74;16.50;67021000
00009218;COBRE LEITO KING 03 PÇS PLAZA LAVIVA;COBRE LEITO;211.54;447.00;63041990
00007423;TAPETE ESPLENDOR 2.50/3.00 EDANTEX;TAPETE;978.75;2268.00;57024200
00009207;ALMOFADA NATAL BORDADA 0.45/0.45 DECORTEXTIL ;ALMOFADA;69.90;156.00;94049000
00007686;TAPETE SISAL BELGA 2.50/3.50 TAPECOURO;TAPETE;1995.00;4398.00;43023000
00008680;ESCULTURA PASSARO REF 14871/15879/13907 EM POLIRESINA MART;DIVERSOS;64.04;165.00;39264000
00008694;ESCULTURA PASSARO REF 15918/15878/13905 EM POLIRESINA MART;DIVERSOS;59.76;156.00;39264000
00008490;PORTA PAO DE BAMBU NATURAL JOLITEX;DIVERSOS;113.52;258.00;44191900
00008982;PERFUME GIVENCHY L`INTERDIT ROUGE 50 ML;PERFUME FEMININO;312.24;625.00;33030010
00000471;COLCHA CASAL PROMOCAO;COLCHA;52.22;99.00;\N
00007709;MOLHEIRA CRISTAL DE CHUMBO CORAÇAO 15,5X6X8 CM REF 1746 LYOR;DIVERSOS;9.03;21.00;70134100
00008887;LIXEIRA TRIUM 4,7- ECO OU;DIVERSOS;29.39;66.00;0039249000
00009117;JOGO DE CAMA CASAL 04 PÇS LISBOA KACYUMARA;JOGO DE CAMA;338.47;714.00;63022100
00005000;COBRE LEITO QUEEN 03 PÇS 400 FIOS BORD.ROMA MARKEN FASS;COBRE LEITO;442.06;982.00;63023100
00007996;EDREDON KING PERCAL 150 FIOS KARSTEN;EDREDON;239.95;480.00;94049000
00008945;ROUPAO PROCIONAL KIDS SONHART;PIJAMAS;0.00;118.00;61089900
00008322;CANECA CERAMICA LOVE 350ML;DIVERSOS;11.73;27.00;69120000
00001114;JOGO DE CAMA KING 04PCS MALHA ALTENBURG;JOGO DE CAMA;100.76;192.00;\N
00009012;CJ 6 COLHERES P/SOBREMESA DE ACO INOX DOURADO 12 CM LYOR;DIVERSOS;17.90;42.00;82159100
00008513;CAPA ALMOFADA LINATE 0.50/0.50 KACYUMARA;CAPA;47.93;98.00;63022200
00009147;KIT BANHEIRO BLISS JOLITEX;DIVERSOS;54.55;138.00;69119000
00008663;ENFEITE LEOES/FLAMINGOS TAIMES;DIVERSOS;116.08;267.00;39264000
00007513;ESCULTURA PANTERA COM BASE EM POLIRESINA MART;DIVERSOS;213.66;519.00;39264000
00009144;VASO DE VIDRO MURRINES 17X17X40 JOLITEX;DIVERSOS;202.51;510.00;70139900
00008495;VASO FLOWERS 41 CM JOLITEX;DIVERSOS;254.39;567.00;44209000
00008494;VASO FLOWERS 30 CM JOLITEX;DIVERSOS;161.05;354.00;44209000
00008817;PORTA RETRATO EM MDF COM LINHO 20X25 MART;DIVERSOS;34.11;96.00;44149000
00008609;JG 6 TAÇAS LICOR 50 ML BRANTA DAYHOME;DIVERSOS;57.59;144.00;70132200
00006731;VASO CERAMICA GRANDE;DIVERSOS;62.91;129.00;69139000
00009067;FIGURA DECORATIVA DE RESINA BONECA C/BALAO 61512/61513 MART;DIVERSOS;68.16;177.00;39264000
00008695;ESCULTURA PASSARO/PANTERA 15919/15917 EM POLIRESINA MART;DIVERSOS;85.41;225.00;39264000
00008792;ESCULTURA EM POLIRESINA REF 13270;DIVERSOS;42.66;109.00;39264000
00008523;TELAS LINHO/VEL 0.90/0.70 DECORTEXTIL;ALMOFADA;239.90;498.00;63039000
00008748;BANDEJA EM MDF COM REVESTIMENTO EM PU REF 15956/15959 MART;DIVERSOS;128.16;294.00;44201900
00008764;ESCULTURA COELHO EM CERAMICA REF 15752/15750 MART;DIVERSOS;21.29;54.00;69139000
00008765;ESCULTURA COELHO EM CERAMICA REF 15753/15751 MART;DIVERSOS;34.11;87.00;69139000
00008576;FIGURA DECORATIVA DE RESINA WOLFF;DIVERSOS;58.14;147.00;39266400
00006746;KIT LIVRO CAIXA 2 PÇS;DIVERSOS;98.91;199.00;44209000
00006789;OURICO REF 12512/12513 EM METAL;DIVERSOS;103.39;219.00;83062100
00007147;MINI BOWN 83 ML CORONA ARTISAN YOI;DIVERSOS;15.63;37.50;0069111090
00010215;TAPETE BAROLO/PROVENCE 3.00/4.00 BUCHARA;TAPETE;2362.80;5700.00;57024200
00005281;JOGO DE CAMA QUEEN 03 PCS MALHA SOFEE KACYUMARA;JOGO DE CAMA;59.05;183.00;63021000
00004699;CORTINA 3,00/2.50 ESTER EM MALHA ADOMES;CORTINA;27.56;132.00;63031200
00009011;CJ 6 FACAS/GARFOS/COLHERES REF 1312/1313/1314 LYOR;DIVERSOS;21.57;48.00;82159100
00009217;COBRE LEITO QUEEN 03 PÇS PLAZA LAVIVA;COBRE LEITO;196.55;417.00;63041990
00001452;JOGO DE CAMA CASAL 03 PCS MICROFIBRA BASIC ANDREZA;JOGO DE CAMA;14.33;42.00;63022100
00007326;CACHEPOT COALA/PREGUIÇA/GUAXINIM REF 12171/12172/12173 MART;DIVERSOS;23.94;57.00;69139000
00004636;PEL CACHORRO/URSO GIGANTE 240635A/B 0400251-70 FOFFY;PELUCIA;94.44;243.00;95030031
00002981;CARRO DE PELUCIA TAMNAHO P CILINHO BORDADOS;DIVERSOS;3.54;21.00;95030031
00008595;GUARDANAPO CANNES 42,5X42,5 COPA&CIA;DIVERSOS;10.36;24.00;63025100
00007009;CORTINA DUPLEX CHIFFON 3.00/1.70 BELLA JANELA;CORTINA;101.88;224.00;63039200
00008580;JOGO DE CAMA KING 04 PÇS 300 FIOS BELLAGIO KACYUMARA;JOGO DE CAMA;437.25;939.00;63022100
00007364;VASO EM VIDRO MEDIO REF 13671/16210 MART;DIVERSOS;80.91;186.00;70139900
00008881;LIXEIRA DE PEDAL TRIUM 20 L OU;DIVERSOS;62.80;144.00;0039249000
00008445;PROTETOR DE COLCHAO CASAL MALHA MAISON BUDDEMEYER;PROTETOR DE COLCHAO;120.00;239.00;94049000
00004254;TRAVESSEIRO ANTISTRESS 0.50/0.70 HEDRONS;TRAVESSEIROS;32.61;78.00;94049000
00001630;TRAVESSEIRO MAQUINETADO SUPOR EXTRA FIRME 0.50/0.70 HEDRONS;TRAVESSEIROS;21.80;54.00;94049000
00010101;TOALHA BANHO GIGANTE JACQUARD WAVE/TRENTO CORTTEX;TOALHAS AVULSA;26.00;63.00;63026000
00007569;COBRE LEITO KING 03 PÇS FIERMONTE TRUSSARDI;COBRE LEITO;619.95;1269.00;94049000
00009241;PROTETOR COLCHAO QUEEN IMPERMEAVEL ROZAC;PROTETOR DE COLCHAO;62.18;129.00;63022100
00002638;PEL URSO/CACHORRO GIGANTE 80/90 CM 410912-80-FFOFFY;PELUCIA;118.72;330.00;95030031
00009236;VARAO CORTINA 2 MTS 28 MM ALUMINIO BELLA ARTE;VARAO;38.57;84.00;76041021
00009219;COBRE LEITO SUPER KING 03 PÇS PLAZA LAVIVA;COBRE LEITO;225.72;480.00;63041990
00009128;FRONHA AVULSA 0.50/0.70 MILANO KACYUMARA;FRONHA;34.95;69.00;63022100
00007890;EDREDON SOLTEIRO 02 PÇS DAMASK 300 FIOS BUDDEMEYER;DIVERSOS;267.74;567.00;94049000
00009086;COBRE LEITO BREVILLE KING LUXUS BUDDEMEYER;COBRE LEITO;690.77;1520.00;63023100
00009210;JOGO DE CAMA QUEEN DOTS LUXUS BUDDERMEYER;JOGO DE CAMA;663.13;1458.00;63023100
00008451;TAPETE ECLETIK REDONDO 1,90 M SAO CARLOS;TAPETE;500.43;1169.00;57033900
00005174;TOALHA MESA 1.40/1.40 NATALINA 100 % ALG CELEBRATION KARSTEN;TOALHA DE MESA;17.90;39.00;63025100
00009188;PRATO RASO CHRISTMAS/FATHER ALLEANZA;DIVERSOS;16.97;39.00;69120000
00008289;PRATO DUPLO PORCELANA P/DOCES BUTTERFLY;DIVERSOS;42.46;102.00;69111090
00009189;PRATO SOBREMESA CHRISTMAS/FATHER ALLEANZA;DIVERSOS;13.82;30.00;69120000
00007888;COBRE LEITO KING 03 PÇS BUD VISION 300 FIO BUDDEMEYER;COBRE LEITO;419.99;879.00;94049000
00000494;LENCOL AVULSO QUEEN 2.40/2.60 PROFILINE HOTELARIA TEKA/PINHE;LENCOL AVULSO;40.00;89.00;63014000
00008778;JOGO DE CAMA QUEEN MERIDIANA TRUSSARDI;JOGO DE CAMA;566.00;1245.00;6323100
00008985;DIFUSOR VARETAS REQUINTE 250ML;PERFUME FEMININO;38.90;89.00;330749000
00005176;TOALHA MESA 1.40/2.50 NATALINA 100 % ALG CELEBRATION KARSTEN;TOALHA DE MESA;28.08;60.00;63025100
00008520;JOGO AMERICANO DECORTEXTIL;ALMOFADA;32.90;69.00;63039000
00002390;CORTINA P/ COZINHA CLEAN OXFORD 1.45/2.00 ILHOS BELLA JANELA;CORTINA;34.94;78.00;63039200
00007960;CAIXA ORGANIZADORA CUBE G COM TAMPA OU;DIVERSOS;51.78;121.00;39249000
00008743;BANDEJA EM MDF COM RATTAN REF 15669 MART;DIVERSOS;25.56;57.00;44201900
00009270;TAPETE ATHENAS BELGA 2.00/2.00 BUCHARA;TAPETE;276.00;675.00;57024200
00000702;JOGO DE CAMA KING 04PCS SPECIAL ALTENBURG;JOGO DE CAMA;93.48;177.00;\N
00010350;CJ 2 PEÇAS P/ BANHEIRO DE CERAMICA STRIPES LYOR;DIVERSOS;20.58;48.00;69120000
00010355;CAPA DE ALMOFADA LINATE/PIEMON 0.50/0.50 KACYUMARA;CAPA;0.00;99.00;94049000
00009014;DESCANSO P/PANELA DE BAMBU 17X17 CM LYOR;DIVERSOS;4.36;12.00;44191900
00008842;CESTO GRID COM TAMPA 8 L OU;DIVERSOS;24.41;54.00;0039249000
00008989;CESTO GRID COM TAMPA DE BAMBU 20 L OU;DIVERSOS;59.08;135.00;0039249000
00009131;JOGO AMERICANO AVA AVULSO COPA&CIA;DIVERSOS;11.27;24.00;63025300
00009101;COBRE LEITO KING MAGNELLI TRUSSARDI;COBRE LEITO;1895.96;4170.00;94044000
00009100;ALMOFADA MAGNELLI 30X40CM TRUSSADI;ALMOFADA;143.36;329.00;94049000
00009098;FRONHA MAGNELLI 50X70CM TRUSSADI;FRONHA;162.23;375.00;63023100
00008721;MANTA VILLA ANGELICA TRUSSARDI;MANTA TIPO COBERTOR;279.96;615.00;6301300010
00008725;PESEIRA ROSELLA / DI LORETO TRUSSARDI;MANTA TIPO COBERTOR;301.85;664.00;6304920061
00008713;ALMOFADA VILLA RAVINO/ARMENI 40CMX40CM TRUSSARDI;ALMOFADA;105.62;232.00;9404900010
00008727;ALMOFADA ROSELLA / DI LORETO 30X50CM TRUSSARDI;ALMOFADA;98.08;216.00;94049000
00009001;FRONHA CORALINO 50X70CM TRUSSARDI;FRONHA;116.94;257.00;63023100
00009081;TOALHA LAVABO DOTS LUXUS BUDDEMEYER;TOALHAS AVULSA;33.60;74.00;6302600
00008527;JOGO DE CAMA 04 PÇS CASAL IN PERCALLE ROZAC;JOGO DE CAMA;60.32;138.00;63022200
00008823;PERFUME LACOSTE MALE BLANC EDP 100 ML;PERFUME MASCULINO;251.54;499.00;33030010
00007649;COBRE LEITO CORDATI CASAL TRUSSARDI;COBRE LEITO;531.95;1090.00;94049000
00009262;COBRE LEITO QUEEN MAGNELLI TRUSSARDI;COBRE LEITO;1471.25;3234.00;94044000
00000490;PERFUME LIBRE LE PARFUM 90 ML;PERFUME FEMININO;152.63;1029.00;33030010
00009123;EDREDON QUEEN MILANO KACYUMARA;EDREDON;322.59;675.00;94049000
00008418;TAPETE TUDOR 2.50/3.50 NIAZITEX;TAPETE;964.78;2364.00;57024200
00008231;SABONETE PARA AS MAOS CHEF LEMONGRASS 500 ML ESPUMARIA;DIVERSOS;34.70;78.00;34012010
00009074;FIGURA DECORATIVA DE RESINA BONECA C/BALOES 7X7X30 CM MART;DIVERSOS;60.89;159.00;39264000
00004397;JOGO DE CAMA KING 04 PÇS HELENA/SOPHIE ANDREZA;JOGO DE CAMA;361.80;795.00;63023100
00009034;CJ 6 GARFOS/COLHERES/FACAS P/MESA MOTLHER PEARL LYOR;DIVERSOS;15.53;36.00;82111000
00009035;CJ 6 GARFOS/COLHERES/FACAS P/SOBREMESA MOTLHER PEARL LYOR;DIVERSOS;11.16;27.00;82111000
00008807;CJ 6 TAÇAS VIDRO P/LICOR DIAMANTE 60 ML LYOR;DIVERSOS;19.35;45.00;70132800
00009204;MANTA DE TRICO 1.20/1.50 XADREZ DECORTEXTIL;ALMOFADA;165.00;369.00;94049000
00009202;ALMOFADA JACQUARD XADREZ 0.45/0.45 DECORTEXTIL;ALMOFADA;59.90;129.00;94049000
00009295;CAMISOLA ABERTA MALHA MALWEE;PIJAMAS;52.46;116.00;61032200
00007722;PODE VIDRO 510 ML BOROSSILICATO C/TAMPA ESFERA ROLHA LYOR;DIVERSOS;20.81;48.00;70134900
00009292;CANECA VIDRO BOROSS. RESISTENTE A CALOR BUG 280 ML LYOR;DIVERSOS;7.34;18.00;70134900
00007104;POTE CHAMPANHE EM VIDRO REF 09670/09671;DIVERSOS;21.29;49.00;70139900
00008834;BOLEIRA FESTA 25 CM C/PE OU;DIVERSOS;34.18;78.00;0039241000
00009294;PIJAMA FEM.ABERTO /BERMUDA MALWEE ;PIJAMAS;71.96;144.00;61042200
00009290;POTE DE VIDRO COM TAMPA DE ROLHA 230 ML LYOR;DIVERSOS;7.80;18.00;70134900
00009009;AÇUCAREIRO C/COLHER DE CRISTAL DE CHUMBO TRESS 210 ML LYOR;DIVERSOS;9.87;27.00;70134100
00003807;COBRE LEITO KING 03 PCS 300 FIOS BY THE BED/PINHEIRO;COBRE LEITO;285.00;748.00;63014000
00008941;SALEIRO TRIUM OU;DIVERSOS;12.03;28.18;0039241000
00009062;BANDEJA EM METAL COM ESPELHO G MART;DIVERSOS;97.62;228.00;73239900
00007694;JOGO AMERICANO BOHO MOON YOI;DIVERSOS;24.15;48.00;0046021900
00009032;GARRAFA TERMICA DE PLASTICO RATTAN 1 L LYOR;DIVERSOS;47.35;120.00;96170010
00007777;JOGO DE CAMA VITTORE 300 FIOS QUEEN TRUSSARDI;JOGO DE CAMA;500.00;1025.00;63022100
00008587;GUARDANAPO CLASSIC LEMON/AUSTIN XADREZ COPA&CIA;DIVERSOS;15.57;36.00;63025100
00009274;SUPORTE C/PORTA ESCOVA/CREME DENTAL FUTURE;DIVERSOS;57.23;129.00;39249000
00008862;CESTA ORGANIZADORA G COM TAMPA OU;DIVERSOS;40.99;96.00;0039249000
00009251;ORGANIZADOR DE TAMPAS DE POTES FUTURE;DIVERSOS;39.52;84.00;94039900
00002184;JOGO DE CAMA SOLTEIRO 03 PÇS 200 FIOS MICROTEC FATEX/CORTTEX;JOGO DE CAMA;56.35;84.00;63022200
00009283;PAPELEIRA DUPLA P/CAIXA ACOPLADA FUTURE;DIVERSOS;19.57;45.00;73249000
00008833;BOLEIRA FESTA 25 CM OU;DIVERSOS;28.10;66.00;0039241000
00009878;PAR DE FRONHA 0.50/0.70 LINHA K BORDADA KACYUMARA;FRONHA;103.77;228.00;63023100
00008236;TAPETE ESPLENDOR 3.00/4.00 EDANTEX;TAPETE;1595.00;3597.00;57024200
00008226;PILLOW TOP KING TOQUE DE PLUMA NIAZITEX;PROTETOR DE COLCHAO;196.18;435.00;94044000
00009041;BOWL DE PORCELANA BLUE/PINK GARDEN 13X7 CM LYOR;DIVERSOS;5.36;12.00;69111090
00008818;PORTA RETRATO EM METAL 20X25 REF 15789/15788 MART;DIVERSOS;55.49;138.00;83063000
00008596;JOGO AMERICANO DENIM DARK COPA&CIA;DIVERSOS;13.16;30.00;63025300
00008950;ALMOFADA LIMONE 0.45/0.45 TRUSSARDI;ALMOFADA;88.64;198.00;94049000
00001325;CONJUNTO (BODY ML+CULOTE) CATHA;CONFECCÃO PARA BEBE;7.60;13.50;62092000
00008869;ESCUMADEIRA GUSTO OU;DIVERSOS;7.55;18.00;0039241000
00009119;JOGO DE CAMA KING 04 PÇS LISBOA KACYUMARA;JOGO DE CAMA;411.77;864.00;63022100
00003200;MANTA BEBE 0.80/1.10 MICROFIBRA ESTAMPADA SIMPLES JOLIT;MANTA PARA BEBE;20.00;39.00;\N
00009151;SAIA BOX QUEEN SQUARE KACYUMARA;SAIA PARA COLCHAO;146.04;312.00;63049300
00008560;GARRAFA TERMICA QUEEN 1 L WOLFF;DIVERSOS;53.63;135.00;96170010
00008589;CENTRO DE MESA ISTAMBUL COSTELA DE ADAO 21 X 18,5 CMCOPA & C;DIVERSOS;32.47;75.00;70139900
00008773;MATA MOSCA;DIVERSOS;0.00;4.90;69139000
00007440;COBRE LEITO KING 03 PÇS SIRMIONE TRUSSARDI;COBRE LEITO;371.95;819.00;94049000
00008936;SALADEIRA WAVE 28 4 LTS OU;DIVERSOS;16.64;39.00;0039241000
00008928;SALADEIRA LUNA 3,5 L OU;DIVERSOS;10.38;24.00;0039241000
00008927;SALADEIRA LUNA 1,8 L OU;DIVERSOS;7.69;18.00;0039241000
00009028;CJ 6 GARFOS/FACAS/COLHERES P/MESA DE ACO INOX GASTRO LYOR;DIVERSOS;13.31;30.00;82159910
00008460;POTE DE VIDRO 500 ML BOROSSILICATO LYOR;DIVERSOS;8.57;21.00;70134900
00009044;CJ 3 REFRATARIOS DE PORCELANA NEW BONE C/TAMPA SIENA LYOR;DIVERSOS;34.04;84.00;69111010
00009291;GARRAFA TERMICA DE AÇO INOX BULEET 500 ML LYOR;DIVERSOS;26.01;66.00;96170010
00009078;COLCHA CASAL COTONE C/FRANJA BUDDEMEYER;COLCHA;168.00;359.00;63041910
00009941;CJ 6 XICARAS P/CHA C/PIRES DE VIDRO LOTUS 185 ML LYOR;DIVERSOS;20.65;48.00;70134900
00009624;TAÇA CASABLANCA A 17,3 CM 320 ML DAYHOME;DIVERSOS;13.91;33.00;70132800
00009023;PRATO RASO DE VIDRO OPALINO DIWALI 25 CM LYOR;DIVERSOS;11.86;27.00;70134900
00008604;TOALHA VISITA PASSA FITAS KARSTEN;TOALHAS AVULSA;4.39;10.50;63026000
00008848;POTE CLICK QUADRADO 500 ML OU;DIVERSOS;10.08;24.00;0039241000
00008830;AÇUCAREIRO BREAK OU;DIVERSOS;9.66;24.00;39241000
00008210;MANTA TRANÇADA KING HABITAT;MANTA TIPO COBERTOR;93.02;198.00;60019200
00009825;LIXEIRA BOLD 6 L OU;DIVERSOS;21.90;54.00;39249000
00009761;COBERTOR CASAL LUGANO KACYUMARA;COBERTOR;116.28;269.00;63014000
00009268;TAPETE ATHENAS BELGA 2.00/2.50 BUCHARA;TAPETE;345.00;840.00;57024200
00009260;ADEGA P/6 GARRAFAS FUTURE;DIVERSOS;87.54;195.00;73239900
00009844;TRAVESSEIRO MAQUINETADO SUPORTE FIRME 0.50/0.70 HEDRONS;TRAVESSEIROS;20.11;48.00;94049000
00007819;CACHEPOT PEQUENO CORES EM CIMENTO MART;DIVERSOS;6.97;18.00;68109900
00008643;TOALHA BANHAO 0.86/1.50 EMPIRE KARSTEN;TOALHAS AVULSA;35.92;72.00;63026000
00008777;JOGO DE CAMA KING BRUNELLA  TRUSSARDI;JOGO DE CAMA;679.21;1494.00;63023100
00010296;GARRAFA DE POLIESTIRENO MY BOX 1LT LYOR;DIVERSOS;16.29;39.00;39241000
00008508;KIT BANHEIRO EVIDENCE JOLITEX;DIVERSOS;65.91;156.00;69120000
00007775;ALMOFADA BENI/LILAC 0.45/0.45 LUXUS BUDDEMEYER;ALMOFADA;91.35;213.00;94049000
00009030;CESTA DE RATTAN PLASTICO OVAL  CM LYOR;DIVERSOS;12.78;30.00;39241000
00000648;TAPETE BISTRO 0.40/1.20 JOLITEX;TAPETE;14.34;54.00;57024200
00003841;TOALHA DE BANHO FIT INFANTIL  0.65/1.20 CAMESA;TOALHAS AVULSA;7.31;19.50;63026000
00009322;TRILHO DE MESA GLAMOUR 0.40/1.40 ARGIVAI;CAMINHO DE MESA;35.39;74.00;63025300
00009315;COBRE LEITO KING 03 PCS MADRID ROZAC;COBRE LEITO;98.80;242.00;94049000
00009316;COBRE LEITO SOLTEIRO 02 PCS MADRID ROZAC;COBRE LEITO;52.73;144.00;94049000
00008327;MINI CAÇAROLA CERAMICA BLESSED;DIVERSOS;19.13;44.00;69120000
00001369;TRAVESSEIRO NASA EXCELLENCE MASKEL;DIVERSOS;39.90;96.00;94049000
00008019;PRATO FUNDO DE VIDRO OPALINO HERENA BLACK 23 CM LYOR;DIVERSOS;8.21;18.00;70134900
00005860;SHORT FEM JEANS C/STRASS 4 A 8 ANOS LOOK JEANS;CONFECCOES;53.24;120.00;62046200
00009323;COBERTOR 0.90/1.10 SHERPAM HEARTS LAÇO BEBE;COBERTOR INFANTIL;71.99;145.00;63014000
00009324;TOALHA BEBE 0.80/1.00 CONFORT POWER LAÇO BEBE;TOALHA;49.90;99.00;63029300
00009313;COBRE LEITO SOLTEIRO 02 PÇS BLOOM ROZAC;COBRE LEITO;81.82;198.00;94049000
00009326;ALMOFADA SARJA/TEAR 0.52/0.52 C/BORDADO CHINILLE DECORTEXTIL;ALMOFADA;199.90;399.00;63039000
00009328;ALMOFADA SARJA CRU/VEL 0.35/0.58 DECORTEXTIL;ALMOFADA;129.90;276.00;63039000
00002845;TEMPORIZADOR PARA COZIMENTO DE OVOS LYOR;DIVERSOS;15.60;10.90;39241000
00009235;VARAO EXTENSIVO 22 MM DE 1,05 A 1.90 BELLA ARTE;VARAO;20.09;45.00;73063000
00008278;BULE P/ CHÁ DE PORCELANA DUBAI 1L;DIVERSOS;104.81;253.00;69111090
00009016;PRATO C/PE DE CRISTAL DE CHUMBO CORAÇAO 19,5X10,5 CM LYOR;DIVERSOS;20.04;48.00;70134100
00010262;MANTA INFANTIL LICENCIADOS P/SOFA LEPPER;MANTA TIPO COBERTOR;15.00;48.00;63014000
00009531;KIT TRICOT XADREX BABY HUG;KIT BERÇO;25.99;54.00;62093000
00003510;TOALHA BANHAO 0.80/1.50 MEDALHAO FATEX/CORTEX;TOALHAS AVULSA;24.00;57.00;63026000
00009327;ALMOFADA PANAMA ESTAM./VELUDO SOFT 0.52/0.52 DECORTEXTIL;ALMOFADA;69.90;159.00;63039000
00001897;LENÇOL AVULSO SOLTEIRO FIX MALHA PINHEIRO;LENCOL AVULSO;13.00;36.00;63014000
00009891;CAPA ALMOFADA 0.43/0.43 HITS JOLITEX;CAPA;24.19;54.00;63049300
00002721;TAPETE SAO CARLOS SISAL NEW BOUCLE 0.66/1.80;TAPETE;55.09;159.00;57029200
00002182;JOGO DE CAMA SOLTEIRO 02 PÇS 180 FIOS PINHEIRO;JOGO DE CAMA;39.28;96.00;63014000
00009853;PORTA ESCOVA BOLD OU;DIVERSOS;10.61;24.00;39249000
00009813;PORTA SABONETE LIQUIDO BOLD OU;DIVERSOS;10.61;24.00;39249000
00009856;ESCOVA SANITARIA BOLD OU;DIVERSOS;21.90;54.00;39249000
00009317;COBRE LEITO CASAL 03 PCS MADRID ROZAC;COBRE LEITO;62.32;163.00;94049000
00009114;JOGO DE CAMA CASAL 04 PÇS LINHA K BORDADO KACYUMARA;JOGO DE CAMA;380.00;798.00;63022100
00002494;SQUEEZE TERMICA TOP 550 ML TIME VERON PRESENTES;DIVERSOS;16.98;39.00;39241000
00009690;BOLSA TERMICA EASY LIFE CINZA 22X20X16 LYOR;DIVERSOS;28.22;66.00;42022210
00008926;SANDUICHEIRA BICOLOR OU;DIVERSOS;9.37;21.00;0039239090
00003014;TOALHA BANHO 0.70/1.20 SEGUNDA CASA PINHEIRO ;TOALHAS AVULSA;9.60;19.50;63026000
00009073;FIGURA DECORATIVA DE RESINA BONECA SENTADA 13X6,5X16CM MART;DIVERSOS;61.20;159.00;39264000
00007831;CACHEPOT EM CIMENTO MEDIO REF 14241 MART;DIVERSOS;33.91;74.00;68109900
00009237;VARAO CORTINA 3 MTS 28 MM ALUMINIO BELLA ARTE;VARAO;57.15;126.00;73063000
00010310;TAPETE 0.50/0.70 SLIM KACYUMARA;TAPETE;18.45;45.00;57050000
00002406;COPO PLASTICO COM CANUDO TIME VERON PRESENTES;DIVERSOS;7.98;18.00;39241000
00002408;COPO TERMICO EMNORR. TIME VERON PRESENTES;DIVERSOS;37.98;84.00;39241000
00000947;BALDE PIPOCA TIME VERON PRESENTES;DIVERSOS;6.98;18.00;39241000
00009288;PORTA GUARDANAPOS PEQUENO FUTURE;DIVERSOS;27.75;63.00;73239900
00008843;CESTO GRID 20 L OU;DIVERSOS;26.40;61.00;0039249000
00007420;TAPETE MAJESTIC 3.00/4.00 EDANTEX;TAPETE;1224.00;2826.00;57024200
00001624;JOGO DE CAMA KING 04 PÇS 300 FIOS PINHEIRO ;JOGO DE CAMA;188.00;448.00;63014000
00008252;ALMOFADA CONSTANZA 0.30/0.50 LUXUS BUDDEMEYER;ALMOFADA;126.00;279.00;94049000
00009088;CORTINA LINHO 5.50/3.00 JULIANA;CORTINA;391.30;890.00;63039900
00009311;CORTINA DUO 5.40/2.80 PARTENON BELLA JANELA;CORTINA;229.90;498.00;63039200
00009334;COBRE LEITO KING 03 PÇS ULTRAESSENCE HEDRONS;COBRE LEITO;217.60;498.00;63023200
00006931;SAIA P/ CAMA SOLTEIRO 100% ALGODÃO KARSTEN;SAIA PARA COLCHAO;46.10;95.00;63023100
00009367;COPO P/CAFE DE BAMBU E PP C/TAMPA E MEXEDOR 450 ML LYOR;DIVERSOS;3.97;9.00;44191900
00009358;ESCOVA P/LIMPEZA DE PLASTICO C/DISPENSER 12,5X9,5 CM LYOR;DIVERSOS;13.77;33.00;96039000
00009366;MOLHEIRA DE VIDRO C/CABO EM BAMBU 100 ML LYOR;DIVERSOS;10.86;27.00;70134900
00009356;ASSADEIRA RETANGULAR ANTIAD. AÇO CARBONO 31,5X25X4 CM LYOR;DIVERSOS;15.30;36.00;73239300
00009375;APARELHO DE FONDUE DE PORCELANA 4 PÇS CLASSIC 400 ML LYOR;DIVERSOS;30.29;69.00;73218900
00000718;JOGO DE CAMA CASAL 04 PCS100% ALG.120 FIOS ANDREZA;JOGO DE CAMA;44.54;87.00;\N
00009285;TOALHEIRO DE BOX DUPLO 45 CM FUTURE;DIVERSOS;45.96;99.00;73249000
00001440;TOALHA PRAIA 0.70/1.40 MICROFIBRA ROZAC;TOALHAS AVULSA;9.35;27.00;63026000
00009267;TAPETE ATHENAS BELGA 1.40/2.00 BUCHARA;TAPETE;193.20;468.00;57024200
